,seed,classifier,num_features_picked,AUC,OASIS_score,Heart_rate,Apache3_score,SOFA_score,Glasgow_coma_scale,Blood_presure,Diastolic,Oxygen_saturation,Respiration_rate,BMI,Age,Gender,Myocardial_infarction,Congestive_heart_failure,Cerebro_vascular_accident,Kidney_disease_severity,Cormorbility_score,Diabetes_mellitus,Prior_cancer,Prior_lung_disease,RESPsofa,COAGsofa,LIVERsofa,CVsofa,CNSsofa,RENALsofa,Ventilation,Previous_Dialysis,On_dialysis,On_intra-aortic_balloon_pump,Pre-anesthesia_checkup,Packed_red_blood_cells,Cardiogenic_shock,Cardiomyopathy,Heart_failure,Irregular_heartbeat,Cardiac_arrest,Acute_coronary_syndrome,Coronary_artery_disease,Angiogram_hospital_stay,Coronary_stent
0,0,LR,1,0.8404935375629156,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,LR,6,0.876246660038526,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2,0,LR,11,0.8821848008450879,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
3,0,LR,16,0.8854859255576959,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
4,0,LR,21,0.8838431305536569,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
5,0,LR,26,0.8864296588578885,True,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
6,0,LR,31,0.8873539737774188,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
7,0,LR,36,0.8878083638849189,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
8,0,LR,41,0.8879287578450258,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9,1,LR,1,0.8699686975703722,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,1,LR,6,0.8947659696762569,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
11,1,LR,11,0.8989875256322625,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
12,1,LR,16,0.8999836885602436,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
13,1,LR,21,0.9034751134033431,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True
14,1,LR,26,0.9058480395202885,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True
15,1,LR,31,0.9071141179394768,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
16,1,LR,36,0.9079296899272976,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
17,1,LR,41,0.9083530106257378,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
18,2,LR,1,0.8696968402410986,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2,LR,6,0.8954320201329771,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
20,2,LR,11,0.8940105946684895,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
21,2,LR,16,0.8975292052445163,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
22,2,LR,21,0.8965582862113962,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
23,2,LR,26,0.9014789038712484,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True
24,2,LR,31,0.9012924874168895,True,False,True,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
25,2,LR,36,0.902989653886783,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
26,2,LR,41,0.9026595414155223,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
27,3,LR,1,0.8630460448642268,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,3,LR,6,0.8894162058037657,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
29,3,LR,11,0.8913696948984031,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True
30,3,LR,16,0.8939018517367799,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True
31,3,LR,21,0.8914862051823775,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True
32,3,LR,26,0.8927056794879761,True,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
33,3,LR,31,0.8962864288821226,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
34,3,LR,36,0.8970087926427639,True,False,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35,3,LR,41,0.897591344062636,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36,4,LR,1,0.8623819362455725,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,4,LR,6,0.8955795998260113,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,4,LR,11,0.899929317094389,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True
39,4,LR,16,0.9028148884608214,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,True
40,4,LR,21,0.9041120362890698,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
41,4,LR,26,0.9095841359597341,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
42,4,LR,31,0.9068073075250109,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
43,4,LR,36,0.9088112844093705,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True
44,4,LR,41,0.9088928416081526,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
45,5,LR,1,0.8653218790778601,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,5,LR,6,0.8925250885478158,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
47,5,LR,11,0.8872005685701858,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,False
48,5,LR,16,0.8909619089044927,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
49,5,LR,21,0.8898783632635306,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True
50,5,LR,26,0.8901968247063943,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
51,5,LR,31,0.8896608774001119,True,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
52,5,LR,36,0.890592959671907,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
53,5,LR,41,0.8917425278071212,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54,6,LR,1,0.8889326881252718,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,6,LR,6,0.9074461722488038,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
56,6,LR,11,0.8997584353445598,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True
57,6,LR,16,0.9007759584912696,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
58,6,LR,21,0.9016575529733424,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
59,6,LR,26,0.9060266886223823,True,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
60,6,LR,31,0.9056189026284719,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
61,6,LR,36,0.9063101969800534,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
62,6,LR,41,0.9071063505872119,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
63,7,LR,1,0.8868588050705276,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,7,LR,6,0.8997098893929039,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
65,7,LR,11,0.9004108929348164,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
66,7,LR,16,0.902131361461505,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
67,7,LR,21,0.9049819797427452,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
68,7,LR,26,0.9080578512396694,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
69,7,LR,31,0.9099647362207172,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True
70,7,LR,36,0.9105472876405891,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
71,7,LR,41,0.9105511713167216,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
72,8,LR,1,0.8635936431989063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,8,LR,6,0.8891695923693531,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
74,8,LR,11,0.8889229789349408,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True
75,8,LR,16,0.892647424345989,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
76,8,LR,21,0.8967214006089604,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
77,8,LR,26,0.8994943453675511,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
78,8,LR,31,0.8978127136021872,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
79,8,LR,36,0.8996030882992606,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
80,8,LR,41,0.8995448331572733,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
81,9,LR,1,0.8888802584974834,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,9,LR,6,0.9059237712048717,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
83,9,LR,11,0.9002788479463121,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False
84,9,LR,16,0.9022750574784068,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,True
85,9,LR,21,0.9045974958056298,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True
86,9,LR,26,0.9067024482694339,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True
87,9,LR,31,0.9063956378549679,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
88,9,LR,36,0.9068772136953955,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True
89,9,LR,41,0.9071762567575964,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
90,10,LR,1,0.8717784906481079,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,10,LR,6,0.9007487727583423,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
92,10,LR,11,0.8994962872056174,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
93,10,LR,16,0.8984962406015037,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
94,10,LR,21,0.9009468402410987,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
95,10,LR,26,0.9047411918225314,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
96,10,LR,31,0.9061859193438141,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
97,10,LR,36,0.9082986391598832,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
98,10,LR,41,0.90890449263655,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
99,11,LR,1,0.8561602870813397,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,11,LR,6,0.8872957186354316,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
101,11,LR,11,0.8925755763375381,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True,True
102,11,LR,16,0.8964844963648793,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
103,11,LR,21,0.8964301248990243,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
104,11,LR,26,0.89921083700988,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
105,11,LR,31,0.8991681165724228,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
106,11,LR,36,0.8981971975393028,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
107,11,LR,41,0.898368079289132,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
108,12,LR,1,0.8732562294165164,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,12,LR,6,0.8937096097682222,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
110,12,LR,11,0.8943892530914062,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True
111,12,LR,16,0.9013818119679364,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,True,True,True,True
112,12,LR,21,0.9030168396197105,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
113,12,LR,26,0.9029197477163984,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
114,12,LR,31,0.9058519231964208,True,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
115,12,LR,36,0.906403405207233,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
116,12,LR,41,0.9065548685763998,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
117,13,LR,1,0.8788487230472878,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,13,LR,6,0.9016497856210774,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
119,13,LR,11,0.8995778444043995,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True
120,13,LR,16,0.9105356366121916,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
121,13,LR,21,0.908725843534456,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
122,13,LR,26,0.9116541353383459,True,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
123,13,LR,31,0.9127104952463804,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True
124,13,LR,36,0.9136231591375131,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
125,13,LR,41,0.9143261045174921,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
126,14,LR,1,0.8675918877772945,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,14,LR,6,0.8996749363077114,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
128,14,LR,11,0.902665366929721,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False
129,14,LR,16,0.9071374199962715,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
130,14,LR,21,0.9078792021375753,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
131,14,LR,26,0.9125318461442864,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
132,14,LR,31,0.9146678680171503,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
133,14,LR,36,0.9160737587771081,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
134,14,LR,41,0.9160776424532406,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
135,15,LR,1,0.8792603927173305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
