0%,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%
0.9053722891940595,0.908986049835332,0.8965524606971975,0.9097122972721059,0.9026711924439197,0.9007701329770708,0.8965602280494624,0.903393556204561,0.9005312868949232,0.9046363325669546,0.9082423258559623,0.8960961287516311,0.9039722239483005
0.8998749456285342,0.8997992139439508,0.8994166718449015,0.9043431150189524,0.8970903498415461,0.9038828993972534,0.8973291959236935,0.8959699092773256,0.8985836233144846,0.8962495339588641,0.8985525539054247,0.9017818306095817,0.9004108929348165
0.9114463586652581,0.9026362393587274,0.9073918007829491,0.9091278040141677,0.9145649505996396,0.9037294941900205,0.9072675231467097,0.9043411731808861,0.9098579351270739,0.9103453364817001,0.9149707947554838,0.9067898309824148,0.9071937333001927
0.9091938265084198,0.907885027651774,0.9051043155409184,0.9123842664512521,0.9115861710060276,0.9063451500652457,0.9077898775865283,0.9127104952463805,0.9107647735040079,0.9026284720064626,0.9115317995401728,0.908960805940471,0.9142406636425775
0.887744283228733,0.889647284533648,0.8849946405269372,0.887177266513391,0.8829401758528552,0.8879384670353571,0.8806857018579506,0.8838508979059219,0.8772894270800968,0.8794837040949481,0.8899521531100478,0.8808585254458461,0.8853208693220656
0.9103861150810912,0.9104599049276083,0.9097666687379606,0.9050499440750637,0.9007720748151371,0.9123046510905362,0.9038634810165911,0.9084617535574474,0.9098307493941465,0.9078733766233766,0.9083666034922016,0.9128405983968186,0.9059257130429379
0.9127726340645002,0.9137920990492762,0.9157086932206548,0.9130833281550985,0.9145960200086993,0.9145435903809109,0.9125357298204189,0.9180330733859443,0.9165533927794693,0.9152348847324924,0.9119842478096067,0.9169106909836575,0.918314639905549
0.8837266202696825,0.8850393028024607,0.8836547722612316,0.8799788728018394,0.881004163300814,0.8869578388119057,0.8804041353383458,0.8877986546945877,0.887453007518797,0.8863403343068414,0.8827382246939663,0.8857538992108369,0.8814779717889767
0.9198817032250046,0.912456114459703,0.9118483191449699,0.9179107375877711,0.9159222954079413,0.9186233921580812,0.9205671720623874,0.9153824644255266,0.9194622662026969,0.9156387870502705,0.9153999409681228,0.9196214969241285,0.9145164046479836
0.8889113279065433,0.8923988690735103,0.8954902752749643,0.8977505747840675,0.894622273659355,0.8944086714720686,0.8962106971975393,0.9001409774436091,0.8878646771888399,0.8969583048530416,0.8972126856397191,0.8922357546759461,0.8874005778910083
0.9057470639408439,0.9082384421798297,0.9006283787982352,0.9107783663704716,0.8990244205555211,0.9042848598769652,0.9054771484496366,0.9099006555645311,0.9077549245013359,0.9060169794320512,0.9027080873671782,0.9060305722985149,0.9047994469645187
